gene1	gene2	gene1_string_id	gene2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CAMK2A	LRRC7	9606.ENSP00000500386	9606.ENSP00000309245	0	0	0	0	0	0.904	0	0	0.904
CAMK2A	CAMK2B	9606.ENSP00000500386	9606.ENSP00000379098	0	0	0	0.979	0	0.944	0	0	0.944
CAMK2A	CAMK2D	9606.ENSP00000500386	9606.ENSP00000425824	0	0	0	0.983	0	0.966	0	0	0.966
CAMK2B	CAMK2G	9606.ENSP00000379098	9606.ENSP00000319060	0	0	0	0.979	0	0.786	0	0	0.786
CAMK2B	CAMK2D	9606.ENSP00000379098	9606.ENSP00000425824	0	0	0	0.979	0	0.965	0	0	0.965
CAMK2D	CAMK2G	9606.ENSP00000425824	9606.ENSP00000319060	0	0	0	0.980	0	0.869	0	0	0.869
CAMP	HLA-DRB5	9606.ENSP00000296435	9606.ENSP00000364114	0	0	0	0	0	0.797	0	0	0.797
CAMP	HLA-DRA	9606.ENSP00000296435	9606.ENSP00000378786	0	0	0	0	0	0.905	0	0	0.905
CAMP	HLA-DRB1	9606.ENSP00000296435	9606.ENSP00000353099	0	0	0	0	0	0.921	0	0	0.921
CAND1	RBX1	9606.ENSP00000442318	9606.ENSP00000216225	0	0	0	0	0	0.982	0	0	0.982
CAND1	CUL3	9606.ENSP00000442318	9606.ENSP00000264414	0	0	0	0	0	0.902	0	0	0.902
CAND1	CUL1	9606.ENSP00000442318	9606.ENSP00000326804	0	0	0	0	0	0.998	0	0	0.998
CAND1	CUL5	9606.ENSP00000442318	9606.ENSP00000376808	0	0	0	0	0	0.718	0	0	0.718
CAND1	CUL2	9606.ENSP00000442318	9606.ENSP00000414095	0	0	0	0	0	0.837	0	0	0.837
CAP1	DBNL	9606.ENSP00000361883	9606.ENSP00000417653	0	0	0	0	0	0.747	0	0	0.747
CAP1	CFL1	9606.ENSP00000361883	9606.ENSP00000432660	0	0	0	0	0	0.897	0	0	0.897
CAPZA1	DCTN6	9606.ENSP00000263168	9606.ENSP00000221114	0	0	0	0	0	0.870	0	0	0.870
CAPZA1	DYNC1LI2	9606.ENSP00000263168	9606.ENSP00000258198	0	0	0	0	0	0.800	0	0	0.800
CAPZA1	DCTN3	9606.ENSP00000263168	9606.ENSP00000259632	0	0	0	0	0	0.841	0	0	0.841
CAPZA1	PLEKHO2	9606.ENSP00000263168	9606.ENSP00000326706	0	0	0	0	0	0.723	0	0	0.723
CAPZA1	SH3KBP1	9606.ENSP00000263168	9606.ENSP00000380921	0	0	0	0	0	0.855	0	0	0.855
CAPZA1	DYNC1I2	9606.ENSP00000263168	9606.ENSP00000380308	0	0	0	0	0	0.805	0	0	0.805
CAPZA1	DYNC1H1	9606.ENSP00000263168	9606.ENSP00000348965	0	0	0	0	0	0.800	0	0	0.800
CAPZA1	DCTN5	9606.ENSP00000263168	9606.ENSP00000300087	0	0	0	0	0	0.889	0	0	0.889
CAPZA1	DCTN4	9606.ENSP00000263168	9606.ENSP00000414906	0	0	0	0	0	0.931	0	0	0.931
CAPZA1	DCTN1	9606.ENSP00000263168	9606.ENSP00000354791	0	0	0	0	0	0.938	0	0	0.938
CAPZA1	DCTN2	9606.ENSP00000263168	9606.ENSP00000408910	0	0	0	0	0	0.950	0	0	0.950
CAPZA1	S100B	9606.ENSP00000263168	9606.ENSP00000291700	0	0	0	0	0	0.969	0	0	0.969
CAPZA1	CAPZA2	9606.ENSP00000263168	9606.ENSP00000354947	0	0	0	0.983	0	0.965	0	0	0.965
CAPZA1	CAPZB	9606.ENSP00000263168	9606.ENSP00000401010	0	0	0	0	0	0.995	0	0	0.995
CAPZA2	DCTN6	9606.ENSP00000354947	9606.ENSP00000221114	0	0	0	0	0	0.722	0	0	0.722
CAPZA2	S100B	9606.ENSP00000354947	9606.ENSP00000291700	0	0	0	0	0	0.928	0	0	0.928
CAPZA2	DCTN5	9606.ENSP00000354947	9606.ENSP00000300087	0	0	0	0	0	0.750	0	0	0.750
CAPZA2	DCTN1	9606.ENSP00000354947	9606.ENSP00000354791	0	0	0	0	0	0.798	0	0	0.798
CAPZA2	SH3KBP1	9606.ENSP00000354947	9606.ENSP00000380921	0	0	0	0	0	0.817	0	0	0.817
CAPZA2	DCTN4	9606.ENSP00000354947	9606.ENSP00000414906	0	0	0	0	0	0.798	0	0	0.798
CAPZA2	DCTN2	9606.ENSP00000354947	9606.ENSP00000408910	0	0	0	0	0	0.870	0	0	0.870
CAPZA2	CAPZB	9606.ENSP00000354947	9606.ENSP00000401010	0	0	0	0	0	0.962	0	0	0.962
CAPZA3	CAPZB	9606.ENSP00000326238	9606.ENSP00000401010	0	0	0	0	0	0.779	0	0	0.779
CAPZB	DCTN6	9606.ENSP00000401010	9606.ENSP00000221114	0	0	0	0	0	0.945	0	0	0.945
CAPZB	DYNC1LI2	9606.ENSP00000401010	9606.ENSP00000258198	0	0	0	0	0	0.912	0	0	0.912
CAPZB	DCTN3	9606.ENSP00000401010	9606.ENSP00000259632	0	0	0	0	0	0.865	0	0	0.865
CAPZB	DCTN5	9606.ENSP00000401010	9606.ENSP00000300087	0	0	0	0	0	0.915	0	0	0.915
CAPZB	PLEKHO2	9606.ENSP00000401010	9606.ENSP00000326706	0	0	0	0	0	0.729	0	0	0.729
CAPZB	DYNC1H1	9606.ENSP00000401010	9606.ENSP00000348965	0	0	0	0	0	0.915	0	0	0.915
CAPZB	DCTN1	9606.ENSP00000401010	9606.ENSP00000354791	0	0	0	0	0	0.965	0	0	0.965
CAPZB	DYNC1I2	9606.ENSP00000401010	9606.ENSP00000380308	0	0	0	0	0	0.826	0	0	0.826
CAPZB	SH3KBP1	9606.ENSP00000401010	9606.ENSP00000380921	0	0	0	0	0	0.861	0	0	0.861
CAPZB	DCTN2	9606.ENSP00000401010	9606.ENSP00000408910	0	0	0	0	0	0.962	0	0	0.962
CAPZB	DCTN4	9606.ENSP00000401010	9606.ENSP00000414906	0	0	0	0	0	0.965	0	0	0.965
CARD11	PRKCQ	9606.ENSP00000380150	9606.ENSP00000263125	0	0	0	0	0	0.785	0	0	0.785
CARD11	MALT1	9606.ENSP00000380150	9606.ENSP00000497997	0	0	0	0	0	0.845	0	0	0.845
CARD9	TRIM62	9606.ENSP00000360797	9606.ENSP00000291416	0	0	0	0	0	0.743	0	0	0.743
CASP1	PYCARD	9606.ENSP00000433138	9606.ENSP00000247470	0	0	0	0	0	0.983	0	0	0.983
CASP1	IL1B	9606.ENSP00000433138	9606.ENSP00000263341	0	0	0	0	0	0.787	0	0	0.787
CASP1	NLRC4	9606.ENSP00000433138	9606.ENSP00000385428	0	0	0	0	0	0.791	0	0	0.791
CASP1	GSDMD	9606.ENSP00000433138	9606.ENSP00000433209	0	0	0	0	0	0.932	0	0	0.932
CASP10	FASLG	9606.ENSP00000286186	9606.ENSP00000356694	0	0	0	0	0	0.707	0	0	0.707
CASP10	CASP8	9606.ENSP00000286186	9606.ENSP00000351273	0	0	0	0.832	0	0.880	0	0	0.880
CASP10	FADD	9606.ENSP00000286186	9606.ENSP00000301838	0	0	0	0	0	0.843	0	0	0.843
CASP3	CDKN1A	9606.ENSP00000311032	9606.ENSP00000384849	0	0	0	0	0	0.828	0	0	0.828
CASP3	CASP8	9606.ENSP00000311032	9606.ENSP00000351273	0	0	0	0.828	0	0.786	0	0	0.786
CASP3	CASP9	9606.ENSP00000311032	9606.ENSP00000330237	0	0	0	0.827	0	0.846	0	0	0.846
CASP4	GSDMD	9606.ENSP00000388566	9606.ENSP00000433209	0	0	0	0	0	0.943	0	0	0.943
CASP8	RIPK3	9606.ENSP00000351273	9606.ENSP00000216274	0	0	0	0	0	0.994	0	0	0.994
CASP8	PYCARD	9606.ENSP00000351273	9606.ENSP00000247470	0	0	0	0	0	0.737	0	0	0.737
CASP8	TRAF2	9606.ENSP00000351273	9606.ENSP00000247668	0	0	0	0	0	0.835	0	0	0.835
CASP8	RIPK1	9606.ENSP00000351273	9606.ENSP00000259808	0	0	0	0	0	0.994	0	0	0.994
CASP8	CUL3	9606.ENSP00000351273	9606.ENSP00000264414	0	0	0	0	0	0.780	0	0	0.780
CASP8	FADD	9606.ENSP00000351273	9606.ENSP00000301838	0	0	0	0	0	0.994	0	0	0.994
CASP8	TRAF6	9606.ENSP00000351273	9606.ENSP00000433623	0	0	0	0	0	0.760	0	0	0.760
CASP8	SQSTM1	9606.ENSP00000351273	9606.ENSP00000374455	0	0	0	0	0	0.792	0	0	0.792
CASP8	TNF	9606.ENSP00000351273	9606.ENSP00000398698	0	0	0	0	0	0.994	0	0	0.994
CASP8	FASLG	9606.ENSP00000351273	9606.ENSP00000356694	0	0	0	0	0	0.836	0	0	0.836
CBL	LCP2	9606.ENSP00000264033	9606.ENSP00000046794	0	0	0	0	0	0.742	0	0	0.742
CBL	PIK3R2	9606.ENSP00000264033	9606.ENSP00000222254	0	0	0	0	0	0.846	0	0	0.846
CBL	PLCG1	9606.ENSP00000264033	9606.ENSP00000244007	0	0	0	0	0	0.851	0	0	0.851
CBL	SLA2	9606.ENSP00000264033	9606.ENSP00000262866	0	0	0	0	0	0.882	0	0	0.882
CBL	UBE2D1	9606.ENSP00000264033	9606.ENSP00000363019	0	0	0	0	0	0.736	0	0	0.736
CBL	YWHAB	9606.ENSP00000264033	9606.ENSP00000361930	0	0	0	0	0	0.720	0	0	0.720
CBL	SLA	9606.ENSP00000264033	9606.ENSP00000394049	0	0	0	0	0	0.759	0	0	0.759
CBL	FN1	9606.ENSP00000264033	9606.ENSP00000346839	0	0	0	0	0	0.900	0	0	0.900
CBL	UBA52	9606.ENSP00000264033	9606.ENSP00000388107	0	0	0	0	0	0.900	0	0	0.900
CBL	UBB	9606.ENSP00000264033	9606.ENSP00000478771	0	0	0	0	0	0.902	0	0	0.902
CBL	RPS27A	9606.ENSP00000264033	9606.ENSP00000272317	0	0	0	0	0	0.900	0	0	0.900
CBL	NCK1	9606.ENSP00000264033	9606.ENSP00000417273	0	0	0	0	0	0.864	0	0	0.864
CBL	CSF1R	9606.ENSP00000264033	9606.ENSP00000286301	0	0	0	0	0	0.793	0	0	0.793
CBL	INPPL1	9606.ENSP00000264033	9606.ENSP00000298229	0	0	0	0	0	0.813	0	0	0.813
CBL	LCK	9606.ENSP00000264033	9606.ENSP00000477713	0	0	0	0	0	0.848	0	0	0.848
CBL	LYN	9606.ENSP00000264033	9606.ENSP00000428924	0	0	0	0	0	0.852	0	0	0.852
CBL	UBE2D2	9606.ENSP00000264033	9606.ENSP00000381717	0	0	0	0	0	0.989	0	0	0.989
CBL	UBC	9606.ENSP00000264033	9606.ENSP00000441543	0	0	0	0	0	0.986	0	0	0.986
CBL	SHC1	9606.ENSP00000264033	9606.ENSP00000401303	0	0	0	0	0	0.877	0	0	0.877
CBL	SYK	9606.ENSP00000264033	9606.ENSP00000364898	0	0	0	0	0	0.927	0	0	0.927
CBL	VAV1	9606.ENSP00000264033	9606.ENSP00000472929	0	0	0	0	0	0.833	0	0	0.833
CBL	FYN	9606.ENSP00000264033	9606.ENSP00000346671	0	0	0	0	0	0.930	0	0	0.930
CBL	GRB2	9606.ENSP00000264033	9606.ENSP00000376345	0	0	0	0	0	0.996	0	0	0.996
CBL	SRC	9606.ENSP00000264033	9606.ENSP00000362680	0	0	0	0	0	0.912	0	0	0.912
CBL	ZAP70	9606.ENSP00000264033	9606.ENSP00000264972	0	0	0	0	0	0.988	0	0	0.988
CBL	CRKL	9606.ENSP00000264033	9606.ENSP00000346300	0	0	0	0	0	0.993	0	0	0.993
CBL	CRK	9606.ENSP00000264033	9606.ENSP00000300574	0	0	0	0	0	0.930	0	0	0.930
CBL	SH3KBP1	9606.ENSP00000264033	9606.ENSP00000380921	0	0	0	0	0	0.993	0	0	0.993
CBL	PIK3R1	9606.ENSP00000264033	9606.ENSP00000428056	0	0	0	0	0	0.994	0	0	0.994
CBLB	ZAP70	9606.ENSP00000499037	9606.ENSP00000264972	0	0	0	0	0	0.952	0	0	0.952
CBLB	RPS27A	9606.ENSP00000499037	9606.ENSP00000272317	0	0	0	0	0	0.939	0	0	0.939
CBLB	GRB2	9606.ENSP00000499037	9606.ENSP00000376345	0	0	0	0	0	0.946	0	0	0.946
CBLB	SH3KBP1	9606.ENSP00000499037	9606.ENSP00000380921	0	0	0	0	0	0.897	0	0	0.897
CBLB	UBE2D2	9606.ENSP00000499037	9606.ENSP00000381717	0	0	0	0	0	0.957	0	0	0.957
CBLB	UBA52	9606.ENSP00000499037	9606.ENSP00000388107	0	0	0	0	0	0.900	0	0	0.900
CBLB	PIK3R1	9606.ENSP00000499037	9606.ENSP00000428056	0	0	0	0	0	0.749	0	0	0.749
CBLB	UBC	9606.ENSP00000499037	9606.ENSP00000441543	0	0	0	0	0	0.979	0	0	0.979
CBLB	UBB	9606.ENSP00000499037	9606.ENSP00000478771	0	0	0	0	0	0.902	0	0	0.902
CCL11	CCL2	9606.ENSP00000302234	9606.ENSP00000225831	0	0	0	0.966	0	0.994	0	0	0.994
CCL11	CCL5	9606.ENSP00000302234	9606.ENSP00000474412	0	0	0	0.875	0	0.994	0	0	0.994
CCL11	CXCL2	9606.ENSP00000302234	9606.ENSP00000427279	0	0	0	0	0	0.994	0	0	0.994
CCL11	CXCL10	9606.ENSP00000302234	9606.ENSP00000305651	0	0	0	0	0	0.994	0	0	0.994
CCL11	CXCL1	9606.ENSP00000302234	9606.ENSP00000379110	0	0	0	0	0	0.994	0	0	0.994
CCL2	CCL5	9606.ENSP00000225831	9606.ENSP00000474412	0	0	0	0.825	0	0.994	0	0	0.994
CCL2	CXCL8	9606.ENSP00000225831	9606.ENSP00000306512	0	0	0	0	0	0.994	0	0	0.994
CCL2	CCR2	9606.ENSP00000225831	9606.ENSP00000292301	0	0	0	0	0	0.949	0	0	0.949
CCL20	CCR6	9606.ENSP00000351671	9606.ENSP00000343952	0	0	0	0	0	0.925	0	0	0.925
CCL20	CCL5	9606.ENSP00000351671	9606.ENSP00000474412	0	0	0	0	0	0.994	0	0	0.994
CCL4	CCR5	9606.ENSP00000482259	9606.ENSP00000292303	0	0	0	0	0	0.994	0	0	0.994
CCL5	CCR5	9606.ENSP00000474412	9606.ENSP00000292303	0	0	0	0	0	0.982	0	0	0.982
CCL5	PPBP	9606.ENSP00000474412	9606.ENSP00000296028	0	0	0	0	0	0.994	0	0	0.994
CCL5	CCR1	9606.ENSP00000474412	9606.ENSP00000296140	0	0	0	0	0	0.744	0	0	0.744
CCL5	CXCL10	9606.ENSP00000474412	9606.ENSP00000305651	0	0	0	0	0	0.994	0	0	0.994
CCL5	CXCL2	9606.ENSP00000474412	9606.ENSP00000427279	0	0	0	0	0	0.994	0	0	0.994
CCND1	CUL1	9606.ENSP00000227507	9606.ENSP00000326804	0	0	0	0	0	0.735	0	0	0.735
CCND1	FBXO4	9606.ENSP00000227507	9606.ENSP00000281623	0	0	0	0	0	0.822	0	0	0.822
CCND1	SKP1	9606.ENSP00000227507	9606.ENSP00000231487	0	0	0	0	0	0.897	0	0	0.897
CCND1	EP300	9606.ENSP00000227507	9606.ENSP00000263253	0	0	0	0	0	0.735	0	0	0.735
CCND1	FBXO31	9606.ENSP00000227507	9606.ENSP00000310841	0	0	0	0	0	0.972	0	0	0.972
CCND1	CDKN1B	9606.ENSP00000227507	9606.ENSP00000228872	0	0	0	0	0	0.991	0	0	0.991
CCND1	CDKN1A	9606.ENSP00000227507	9606.ENSP00000384849	0	0	0	0	0	0.996	0	0	0.996
CCNF	SKP1	9606.ENSP00000380256	9606.ENSP00000231487	0	0	0	0	0	0.874	0	0	0.874
CCNF	CUL1	9606.ENSP00000380256	9606.ENSP00000326804	0	0	0	0	0	0.873	0	0	0.873
CCR5	CD4	9606.ENSP00000292303	9606.ENSP00000011653	0	0	0	0	0	0.957	0	0	0.957
CCT2	PPP2CB	9606.ENSP00000299300	9606.ENSP00000221138	0	0	0	0	0	0.994	0	0	0.994
CCT2	CCT8	9606.ENSP00000299300	9606.ENSP00000286788	0	0	0	0.700	0	0.991	0	0	0.991
CCT2	TUBB2A	9606.ENSP00000299300	9606.ENSP00000369703	0	0	0	0	0	0.841	0	0	0.841
CCT2	TUBB	9606.ENSP00000299300	9606.ENSP00000339001	0	0	0	0	0	0.937	0	0	0.937
CCT2	PPP2CA	9606.ENSP00000299300	9606.ENSP00000418447	0	0	0	0	0	0.994	0	0	0.994
CCT2	CDC20	9606.ENSP00000299300	9606.ENSP00000361540	0	0	0	0	0	0.994	0	0	0.994
CCT2	TCP1	9606.ENSP00000299300	9606.ENSP00000317334	0	0	0	0.823	0	0.997	0	0	0.997
CCT8	PPP2CB	9606.ENSP00000286788	9606.ENSP00000221138	0	0	0	0	0	0.994	0	0	0.994
CCT8	FBXW4	9606.ENSP00000286788	9606.ENSP00000499522	0	0	0	0	0	0.730	0	0	0.730
CCT8	TUBB	9606.ENSP00000286788	9606.ENSP00000339001	0	0	0	0	0	0.930	0	0	0.930
CCT8	TUBB2A	9606.ENSP00000286788	9606.ENSP00000369703	0	0	0	0	0	0.900	0	0	0.900
CCT8	CDC20	9606.ENSP00000286788	9606.ENSP00000361540	0	0	0	0	0	0.994	0	0	0.994
CCT8	PPP2CA	9606.ENSP00000286788	9606.ENSP00000418447	0	0	0	0	0	0.994	0	0	0.994
CCT8	TCP1	9606.ENSP00000286788	9606.ENSP00000317334	0	0	0	0.766	0	0.996	0	0	0.996
CD160	TNFSF14	9606.ENSP00000358294	9606.ENSP00000469049	0	0	0	0	0	0.900	0	0	0.900
CD180	LY86	9606.ENSP00000256447	9606.ENSP00000369286	0	0	0	0	0	0.969	0	0	0.969
CD19	CD81	9606.ENSP00000313419	9606.ENSP00000263645	0	0	0	0	0	0.960	0	0	0.960
CD200	CD200R1	9606.ENSP00000420298	9606.ENSP00000311035	0	0	0	0	0	0.901	0	0	0.901
CD22	PTPN6	9606.ENSP00000085219	9606.ENSP00000391592	0	0	0	0	0	0.793	0	0	0.793
CD226	PVR	9606.ENSP00000461947	9606.ENSP00000402060	0	0	0	0	0	0.961	0	0	0.961
CD247	ZAP70	9606.ENSP00000354782	9606.ENSP00000264972	0	0	0	0	0	0.992	0	0	0.992
CD247	CD3D	9606.ENSP00000354782	9606.ENSP00000300692	0	0	0	0	0	0.900	0	0	0.900
CD247	CD3E	9606.ENSP00000354782	9606.ENSP00000354566	0	0	0	0	0	0.958	0	0	0.958
CD247	HLA-A	9606.ENSP00000354782	9606.ENSP00000379873	0	0	0	0	0	0.800	0	0	0.800
CD247	SHC1	9606.ENSP00000354782	9606.ENSP00000401303	0	0	0	0	0	0.965	0	0	0.965
CD247	LCK	9606.ENSP00000354782	9606.ENSP00000477713	0	0	0	0	0	0.808	0	0	0.808
CD247	CD3G	9606.ENSP00000354782	9606.ENSP00000431445	0	0	0	0	0	0.900	0	0	0.900
CD27	TRAF2	9606.ENSP00000266557	9606.ENSP00000247668	0	0	0	0	0	0.738	0	0	0.738
CD27	CD70	9606.ENSP00000266557	9606.ENSP00000395294	0	0	0	0	0	0.974	0	0	0.974
CD274	CD80	9606.ENSP00000370989	9606.ENSP00000264246	0	0	0	0.590	0	0.982	0	0	0.982
CD274	PDCD1	9606.ENSP00000370989	9606.ENSP00000335062	0	0	0	0	0	0.983	0	0	0.983
CD28	IGKV1-33	9606.ENSP00000324890	9606.ENSP00000479032	0	0	0	0	0	0.905	0	0	0.905
CD28	GRAP2	9606.ENSP00000324890	9606.ENSP00000339186	0	0	0	0	0	0.729	0	0	0.729
CD28	PIK3R1	9606.ENSP00000324890	9606.ENSP00000428056	0	0	0	0	0	0.923	0	0	0.923
CD28	GRB2	9606.ENSP00000324890	9606.ENSP00000376345	0	0	0	0	0	0.785	0	0	0.785
CD33	PTPN6	9606.ENSP00000262262	9606.ENSP00000391592	0	0	0	0	0	0.738	0	0	0.738
CD3D	HLA-A	9606.ENSP00000300692	9606.ENSP00000379873	0	0	0	0	0	0.800	0	0	0.800
CD3D	CD3G	9606.ENSP00000300692	9606.ENSP00000431445	0	0	0	0.890	0	0.900	0	0	0.900
CD3D	CD3E	9606.ENSP00000300692	9606.ENSP00000354566	0	0	0	0	0	0.926	0	0	0.926
CD3E	ZAP70	9606.ENSP00000354566	9606.ENSP00000264972	0	0	0	0	0	0.797	0	0	0.797
CD3E	HLA-A	9606.ENSP00000354566	9606.ENSP00000379873	0	0	0	0	0	0.838	0	0	0.838
CD3E	SYK	9606.ENSP00000354566	9606.ENSP00000364898	0	0	0	0	0	0.966	0	0	0.966
CD3E	CD3G	9606.ENSP00000354566	9606.ENSP00000431445	0	0	0	0	0	0.948	0	0	0.948
CD3G	SYK	9606.ENSP00000431445	9606.ENSP00000364898	0	0	0	0	0	0.800	0	0	0.800
CD3G	HLA-A	9606.ENSP00000431445	9606.ENSP00000379873	0	0	0	0	0	0.800	0	0	0.800
CD4	PTK2	9606.ENSP00000011653	9606.ENSP00000341189	0	0	0	0	0	0.797	0	0	0.797
CD4	HLA-DRB1	9606.ENSP00000011653	9606.ENSP00000353099	0	0	0	0	0	0.904	0	0	0.904
CD4	HLA-DRA	9606.ENSP00000011653	9606.ENSP00000378786	0	0	0	0	0	0.904	0	0	0.904
CD4	LCK	9606.ENSP00000011653	9606.ENSP00000477713	0	0	0	0	0	0.981	0	0	0.981
CD40	TRAF2	9606.ENSP00000361359	9606.ENSP00000247668	0	0	0	0	0	0.927	0	0	0.927
CD40	CD40LG	9606.ENSP00000361359	9606.ENSP00000359663	0	0	0	0	0	0.948	0	0	0.948
CD40	TRAF3	9606.ENSP00000361359	9606.ENSP00000376500	0	0	0	0	0	0.991	0	0	0.991
CD40	TRAF6	9606.ENSP00000361359	9606.ENSP00000433623	0	0	0	0	0	0.895	0	0	0.895
CD47	IGKV2D-28	9606.ENSP00000355361	9606.ENSP00000452662	0	0	0	0	0	0.900	0	0	0.900
CD47	SIRPB1	9606.ENSP00000355361	9606.ENSP00000371018	0	0	0	0	0	0.934	0	0	0.934
CD47	SIRPA	9606.ENSP00000355361	9606.ENSP00000478763	0	0	0	0	0	0.948	0	0	0.948
CD63	TIMP1	9606.ENSP00000447730	9606.ENSP00000218388	0	0	0	0	0	0.785	0	0	0.785
CD74	IFI35	9606.ENSP00000009530	9606.ENSP00000395590	0	0	0	0	0	0.745	0	0	0.745
CD74	EEF2	9606.ENSP00000009530	9606.ENSP00000307940	0	0	0	0	0	0.842	0	0	0.842
CD74	FLT3LG	9606.ENSP00000009530	9606.ENSP00000469613	0	0	0	0	0	0.748	0	0	0.748
CD74	UBA52	9606.ENSP00000009530	9606.ENSP00000388107	0	0	0	0	0	0.841	0	0	0.841
CD74	RPS27A	9606.ENSP00000009530	9606.ENSP00000272317	0	0	0	0	0	0.842	0	0	0.842
CD74	RPLP0	9606.ENSP00000009530	9606.ENSP00000449328	0	0	0	0	0	0.840	0	0	0.840
CD74	CTSL	9606.ENSP00000009530	9606.ENSP00000345344	0	0	0	0	0	0.900	0	0	0.900
CD74	HLA-DRB1	9606.ENSP00000009530	9606.ENSP00000353099	0	0	0	0	0	0.931	0	0	0.931
CD74	HLA-DQB1	9606.ENSP00000009530	9606.ENSP00000364080	0	0	0	0	0	0.973	0	0	0.973
CD74	HLA-DRA	9606.ENSP00000009530	9606.ENSP00000378786	0	0	0	0	0	0.940	0	0	0.940
CD79A	IGHD	9606.ENSP00000221972	9606.ENSP00000478893	0	0	0	0	0	0.895	0	0	0.895
CD79A	CD79B	9606.ENSP00000221972	9606.ENSP00000376544	0	0	0	0.630	0	0.983	0	0	0.983
CD79B	IGHD	9606.ENSP00000376544	9606.ENSP00000478893	0	0	0	0	0	0.895	0	0	0.895
CD80	CTLA4	9606.ENSP00000264246	9606.ENSP00000497102	0	0	0	0	0	0.977	0	0	0.977
CD86	CTLA4	9606.ENSP00000332049	9606.ENSP00000497102	0	0	0	0	0	0.971	0	0	0.971
CD8A	HLA-A	9606.ENSP00000386559	9606.ENSP00000379873	0	0	0	0	0	0.976	0	0	0.976
CD8A	LCK	9606.ENSP00000386559	9606.ENSP00000477713	0	0	0	0	0	0.903	0	0	0.903
CD96	PVR	9606.ENSP00000283285	9606.ENSP00000402060	0	0	0	0	0	0.931	0	0	0.931
CDC16	PPP2CB	9606.ENSP00000348554	9606.ENSP00000221138	0	0	0	0	0	0.746	0	0	0.746
CDC16	UBE2S	9606.ENSP00000348554	9606.ENSP00000264552	0	0	0	0	0	0.872	0	0	0.872
CDC16	PPP2CA	9606.ENSP00000348554	9606.ENSP00000418447	0	0	0	0	0	0.812	0	0	0.812
CDC16	UBC	9606.ENSP00000348554	9606.ENSP00000441543	0	0	0	0	0	0.806	0	0	0.806
CDC16	UBB	9606.ENSP00000348554	9606.ENSP00000478771	0	0	0	0	0	0.806	0	0	0.806
CDC16	UBE2C	9606.ENSP00000348554	9606.ENSP00000348838	0	0	0	0	0	0.827	0	0	0.827
CDC16	CDC27	9606.ENSP00000348554	9606.ENSP00000434614	0	0	0	0.562	0	0.999	0	0	0.999
CDC16	FZR1	9606.ENSP00000348554	9606.ENSP00000378529	0	0	0	0	0	0.994	0	0	0.994
CDC16	CDC20	9606.ENSP00000348554	9606.ENSP00000361540	0	0	0	0	0	0.999	0	0	0.999
CDC16	CDC23	9606.ENSP00000348554	9606.ENSP00000378350	0	0	0	0	0	0.997	0	0	0.997
CDC16	CDC26	9606.ENSP00000348554	9606.ENSP00000363322	0	0	0	0	0	0.991	0	0	0.991
CDC20	PPP2R5A	9606.ENSP00000361540	9606.ENSP00000261461	0	0	0	0	0	0.759	0	0	0.759
CDC20	UBE2S	9606.ENSP00000361540	9606.ENSP00000264552	0	0	0	0	0	0.994	0	0	0.994
CDC20	SKP2	9606.ENSP00000361540	9606.ENSP00000274255	0	0	0	0	0	0.994	0	0	0.994
CDC20	TCP1	9606.ENSP00000361540	9606.ENSP00000317334	0	0	0	0	0	0.994	0	0	0.994
CDC20	UBE2C	9606.ENSP00000361540	9606.ENSP00000348838	0	0	0	0	0	0.957	0	0	0.957
CDC20	CDKN1A	9606.ENSP00000361540	9606.ENSP00000384849	0	0	0	0	0	0.711	0	0	0.711
CDC20	FZR1	9606.ENSP00000361540	9606.ENSP00000378529	0	0	0	0.865	0	0.742	0	0	0.742
CDC20	PPP2CA	9606.ENSP00000361540	9606.ENSP00000418447	0	0	0	0	0	0.994	0	0	0.994
CDC20	CDC26	9606.ENSP00000361540	9606.ENSP00000363322	0	0	0	0	0	0.998	0	0	0.998
CDC20	CDC23	9606.ENSP00000361540	9606.ENSP00000378350	0	0	0	0	0	0.999	0	0	0.999
CDC20	CDC27	9606.ENSP00000361540	9606.ENSP00000434614	0	0	0	0	0	0.999	0	0	0.999
CDC23	UBE2S	9606.ENSP00000378350	9606.ENSP00000264552	0	0	0	0	0	0.928	0	0	0.928
CDC23	UBE2C	9606.ENSP00000378350	9606.ENSP00000348838	0	0	0	0	0	0.819	0	0	0.819
CDC23	CDC26	9606.ENSP00000378350	9606.ENSP00000363322	0	0	0	0	0	0.975	0	0	0.975
CDC23	UBB	9606.ENSP00000378350	9606.ENSP00000478771	0	0	0	0	0	0.810	0	0	0.810
CDC23	UBC	9606.ENSP00000378350	9606.ENSP00000441543	0	0	0	0	0	0.810	0	0	0.810
CDC23	FZR1	9606.ENSP00000378350	9606.ENSP00000378529	0	0	0	0	0	0.993	0	0	0.993
CDC23	CDC27	9606.ENSP00000378350	9606.ENSP00000434614	0	0	0	0.605	0	0.998	0	0	0.998
CDC26	UBE2S	9606.ENSP00000363322	9606.ENSP00000264552	0	0	0	0	0	0.819	0	0	0.819
CDC26	UBE2C	9606.ENSP00000363322	9606.ENSP00000348838	0	0	0	0	0	0.819	0	0	0.819
